topicID,topicName,meetingNum,votingDate
4740,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 20:49
4741,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 20:49
4742,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 20:50
4743,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 20:51
4744,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 20:51
4745,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 20:52
4746,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 20:53
4747,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 20:53
4748,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 20:54
4749,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 20:55
4750,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 20:55
4751,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 20:56
4752,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 20:57
4753,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 20:57
4754,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 20:58
4755,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 20:58
4756,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 20:59
4757,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 21:00
4758,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 21:00
4759,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 21:01
4760,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 21:02
4761,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 21:02
4762,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 21:03
4763,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 21:04
4764,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 21:04
4765,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 21:05
4766,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 21:06
4767,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 21:07
4768,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 21:07
4769,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 21:08
4770,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 21:09
4771,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 21:09
4772,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 21:10
4773,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 21:21
4774,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 21:21
4775,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 21:22
4776,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 21:23
4777,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 21:23
4778,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 21:24
4779,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 21:25
4780,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 21:25
4781,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 21:26
4782,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 21:27
4783,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 21:27
4784,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 21:28
4785,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 21:29
4786,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 21:29
4787,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 21:30
4788,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 21:31
4789,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 21:31
4790,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 21:32
4791,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 21:33
4792,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 21:33
4793,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 21:34
4794,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 21:34
4795,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 21:35
4796,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 21:36
4797,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 21:36
4798,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 21:37
4799,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 21:37
4800,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 21:38
4801,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 21:38
4802,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 21:39
4803,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 21:40
4804,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 21:40
4805,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 21:41
4806,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 21:42
4807,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 21:42
4808,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 21:43
4809,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 21:43
4810,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 21:44
4811,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 21:45
4812,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 21:45
4813,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 21:46
4814,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 21:46
4815,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 21:47
4816,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 21:48
4817,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 21:48
4818,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 21:49
4819,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 21:50
4820,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 21:50
4821,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 21:51
4822,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 21:51
4823,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 21:52
4824,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 21:53
4825,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 21:53
4826,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 21:54
4827,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 21:55
4828,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 21:56
4829,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 21:56
4830,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 21:57
4831,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 21:58
4832,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 21:58
4833,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 21:59
4834,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 22:00
4835,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 22:00
4836,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 22:01
4837,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 22:01
4838,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 22:02
4839,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 22:03
4840,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 22:03
4841,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 22:04
4842,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 22:05
4843,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 22:05
4844,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 22:06
4845,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 22:06
4846,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 22:07
4847,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 22:08
4848,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 22:08
4849,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 22:09
4850,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 22:10
4851,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 22:10
4852,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 22:11
4853,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 22:13
4854,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 22:14
4855,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 22:15
4856,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 22:16
4857,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 22:17
4858,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 22:18
4859,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 22:19
4860,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 22:20
4861,Vl.n.z. o státním rozpoètu ÈR na rok 2020 (snìmovní tisk 605),39,4. 12. 2019 22:21
4862,Støednìdobı vıhled státního rozpoètu ÈR na léta 2021 a 2022 (snìmovní tisk 606),39,4. 12. 2019 23:09
4863,Návrh rozpoètu SFRB na rok 2020 (snìmovní tisk 607),39,4. 12. 2019 23:15
4864,Rozpoèet SFDI na rok 2020 (snìmovní tisk 636),39,4. 12. 2019 23:31
4865,Rozpoèet SFDI na rok 2020 (snìmovní tisk 636),39,4. 12. 2019 23:31
4866,Rozpoèet SFDI na rok 2020 (snìmovní tisk 636),39,4. 12. 2019 23:32
4867,Dotaèní programy zemìdìlství pro rok 2020 (snìmovní tisk 647),39,4. 12. 2019 23:42
4868,Návrh rozpoètu SZIF na rok 2020 (snìmovní tisk 653),39,4. 12. 2019 23:49
4869,Rozpoèet SFKi na rok 2020 (snìmovní tisk 655),39,4. 12. 2019 23:57
4870,Auditní zpráva Evropské komise ke støetu zájmù,39,5. 12. 2019 12:51
4871,Auditní zpráva Evropské komise ke støetu zájmù,39,5. 12. 2019 12:54
4872,Poøad schùze,39,6. 12. 2019 9:31
4873,Poøad schùze,39,6. 12. 2019 9:31
4874,Poøad schùze,39,6. 12. 2019 9:32
4875,Poøad schùze,39,6. 12. 2019 9:33
4876,Poøad schùze,39,6. 12. 2019 9:35
4877,Poøad schùze,39,6. 12. 2019 9:35
4878,Poøad schùze,39,6. 12. 2019 9:36
4879,Poøad schùze,39,6. 12. 2019 9:37
4880,Poøad schùze,39,6. 12. 2019 9:37
4881,Novela z. o potravinách a tabákovıch vırobcích - EU (snìmovní tisk 502),39,6. 12. 2019 10:15
4882,Novela z. o potravinách a tabákovıch vırobcích - EU (snìmovní tisk 502),39,6. 12. 2019 10:16
4883,Novela z. na ochranu zvíøat proti tırání - EU (snìmovní tisk 514),39,6. 12. 2019 10:53
4884,Novela z. na ochranu zvíøat proti tırání - EU (snìmovní tisk 514),39,6. 12. 2019 10:54
4885,Novela z. na ochranu zvíøat proti tırání - EU (snìmovní tisk 514),39,6. 12. 2019 10:55
4886,Novela z. - školskı zákon (snìmovní tisk 645),39,6. 12. 2019 11:11
4887,Poøad schùze,39,17. 12. 2019 14:24
4888,Poøad schùze,39,17. 12. 2019 14:25
4889,Poøad schùze,39,17. 12. 2019 14:26
4890,Poøad schùze,39,17. 12. 2019 14:26
4891,Vl.n.z. o dráhách - EU (snìmovní tisk 326),39,17. 12. 2019 15:06
4892,Vl.n.z. o dráhách - EU (snìmovní tisk 326),39,17. 12. 2019 15:07
4893,Vl. n. z. kterım se mìní nìkteré zákony v oblasti daní - EU (snìmovní tisk 509),39,17. 12. 2019 16:28
4894,Vl. n. z. kterım se mìní nìkteré zákony v oblasti daní - EU (snìmovní tisk 509),39,17. 12. 2019 16:30
4895,Novela z. o státní sociální podpoøe (snìmovní tisk 490),39,17. 12. 2019 18:27
4896,Novela z. o státní sociální podpoøe (snìmovní tisk 490),39,17. 12. 2019 18:28
4897,Novela z. o základních registrech (snìmovní tisk 448),39,17. 12. 2019 18:40
4898,Novela z. o základních registrech (snìmovní tisk 448),39,17. 12. 2019 18:45
4899,Novela z. o rostlinolékaøské péèi - EU (snìmovní tisk 454),39,17. 12. 2019 18:50
4900,Novela z. - veterinární zákon - EU (snìmovní tisk 435),39,17. 12. 2019 19:02
4901,Novela z. - veterinární zákon - EU (snìmovní tisk 435),39,17. 12. 2019 19:03
4902,Poøad schùze,39,18. 12. 2019 9:08
4903,Poøad schùze,39,18. 12. 2019 9:09
4904,Poøad schùze,39,18. 12. 2019 9:09
4905,Poøad schùze,39,18. 12. 2019 9:10
4906,Poøad schùze,39,18. 12. 2019 9:11
4907,Novela z. o pohonnıch hmotách (snìmovní tisk 364),39,18. 12. 2019 9:17
4908,Novela z. o pohonnıch hmotách (snìmovní tisk 364),39,18. 12. 2019 9:18
4909,Novela z. o pohonnıch hmotách (snìmovní tisk 364),39,18. 12. 2019 9:19
4910,Novela z. o pohonnıch hmotách (snìmovní tisk 364),39,18. 12. 2019 9:20
4911,N.z.o zrušení zákona o zákazu dodávek pro jader. el. Búšehr (snìmovní tisk 112),39,18. 12. 2019 9:23
4912,Novela z. - trestní zákoník (snìmovní tisk 214),39,18. 12. 2019 9:55
4913,Novela z. - trestní zákoník (snìmovní tisk 214),39,18. 12. 2019 9:56
4914,Novela z. - trestní zákoník (snìmovní tisk 214),39,18. 12. 2019 9:57
4915,Novela z. - trestní zákoník (snìmovní tisk 214),39,18. 12. 2019 9:58
4916,Novela z. - trestní zákoník (snìmovní tisk 214),39,18. 12. 2019 9:59
4917,Novela z. - trestní zákoník (snìmovní tisk 214),39,18. 12. 2019 10:00
4918,Novela z. - trestní zákoník (snìmovní tisk 214),39,18. 12. 2019 10:01
4919,Novela z. - trestní zákoník (snìmovní tisk 214),39,18. 12. 2019 10:02
4920,Novela z. o Nejvyšším kontrolním úøadu (snìmovní tisk 236),39,18. 12. 2019 10:05
4921,Novela z. o Nejvyšším kontrolním úøadu (snìmovní tisk 236),39,18. 12. 2019 10:07
4922,Novela z. o Nejvyšším kontrolním úøadu (snìmovní tisk 236),39,18. 12. 2019 10:08
4923,Novela z. - ivnostenskı zákon (snìmovní tisk 247),39,18. 12. 2019 12:21
4924,Novela z. - ivnostenskı zákon (snìmovní tisk 247),39,18. 12. 2019 12:24
4925,Novela z. - ivnostenskı zákon (snìmovní tisk 247),39,18. 12. 2019 12:25
4926,Novela z. - ivnostenskı zákon (snìmovní tisk 247),39,18. 12. 2019 12:26
4927,Novela z. - ivnostenskı zákon (snìmovní tisk 247),39,18. 12. 2019 12:27
4928,Novela z. - ivnostenskı zákon (snìmovní tisk 247),39,18. 12. 2019 12:27
4929,Novela z. - ivnostenskı zákon (snìmovní tisk 247),39,18. 12. 2019 12:28
4930,Novela z. - ivnostenskı zákon (snìmovní tisk 247),39,18. 12. 2019 12:29
4931,Novela z. - ivnostenskı zákon (snìmovní tisk 247),39,18. 12. 2019 12:30
4932,Novela z. - energetickı zákon (snìmovní tisk 250),39,18. 12. 2019 12:42
4933,Novela z. - energetickı zákon (snìmovní tisk 250),39,18. 12. 2019 12:43
4934,Novela z. o provozu vozidel na poz. komunikacích (snìmovní tisk 278),39,18. 12. 2019 12:50
4935,Novela z. o provozu vozidel na poz. komunikacích (snìmovní tisk 278),39,18. 12. 2019 12:51
4936,Novela z. o provozu vozidel na poz. komunikacích (snìmovní tisk 278),39,18. 12. 2019 12:52
4937,Návrh na zøízení VK pro vyhodnocení vlivu autor. reimù,39,18. 12. 2019 17:34
4938,Novela z. - obèanskı soudní øád (snìmovní tisk 320),39,18. 12. 2019 17:58
4939,Procedurální hlasování,39,18. 12. 2019 19:00
4940,Procedurální hlasování,40,21. 1. 2020 14:03
4941,Poøad schùze,40,21. 1. 2020 14:50
4942,Poøad schùze,40,21. 1. 2020 14:51
4943,Poøad schùze,40,21. 1. 2020 14:53
4944,Poøad schùze,40,21. 1. 2020 14:53
4945,Poøad schùze,40,21. 1. 2020 14:54
4946,Poøad schùze,40,21. 1. 2020 14:55
4947,Poøad schùze,40,21. 1. 2020 14:56
4948,Poøad schùze,40,21. 1. 2020 14:57
4949,Poøad schùze,40,21. 1. 2020 14:58
4950,Poøad schùze,40,21. 1. 2020 14:59
4951,Poøad schùze,40,21. 1. 2020 15:00
4952,Poøad schùze,40,21. 1. 2020 15:01
4953,Poøad schùze,40,21. 1. 2020 15:02
4954,Poøad schùze,40,21. 1. 2020 15:03
4955,Poøad schùze,40,21. 1. 2020 15:03
4956,Novela z. o obchodních korporacích - EU (snìmovní tisk 207),40,21. 1. 2020 15:14
4957,Novela z. o podpoøe regionálního rozvoje (snìmovní tisk 367),40,21. 1. 2020 15:23
4958,Novela z. o podpoøe regionálního rozvoje (snìmovní tisk 367),40,21. 1. 2020 15:24
4959,Poøad schùze,40,22. 1. 2020 9:07
4960,Poøad schùze,40,22. 1. 2020 9:07
4961,Novela z. o pozemních komunikacích (snìmovní tisk 330),40,22. 1. 2020 9:35
4962,Novela z. o pozemních komunikacích (snìmovní tisk 330),40,22. 1. 2020 9:36
4963,Novela z. o pozemních komunikacích (snìmovní tisk 330),40,22. 1. 2020 9:37
4964,Novela z. o pozemních komunikacích (snìmovní tisk 330),40,22. 1. 2020 9:38
4965,Novela z. o pozemních komunikacích (snìmovní tisk 330),40,22. 1. 2020 9:39
4966,Novela z. o pozemních komunikacích (snìmovní tisk 330),40,22. 1. 2020 9:40
4967,Novela z. o pozemních komunikacích (snìmovní tisk 330),40,22. 1. 2020 9:40
4968,Novela z. o pozemních komunikacích (snìmovní tisk 330),40,22. 1. 2020 9:41
4969,Novela z. o pozemních komunikacích (snìmovní tisk 330),40,22. 1. 2020 9:42
4970,Novela z. o volbách do Evropského parlamentu - EU (snìmovní tisk 336),40,22. 1. 2020 9:48
4971,Novela z. o volbách do Evropského parlamentu - EU (snìmovní tisk 336),40,22. 1. 2020 9:50
4972,Novela z. o volbách do Evropského parlamentu - EU (snìmovní tisk 336),40,22. 1. 2020 9:51
4973,Novela z. o volbách do Evropského parlamentu - EU (snìmovní tisk 336),40,22. 1. 2020 9:51
4974,Novela z. o volbách do Evropského parlamentu - EU (snìmovní tisk 336),40,22. 1. 2020 9:52
4975,Novela z. o volbách do Evropského parlamentu - EU (snìmovní tisk 336),40,22. 1. 2020 9:53
4976,Novela z. o volbách do Evropského parlamentu - EU (snìmovní tisk 336),40,22. 1. 2020 9:54
4977,Novela z. o provozu na pozemních komunikacích (snìmovní tisk 359),40,22. 1. 2020 11:05
4978,Novela z. o provozu na pozemních komunikacích (snìmovní tisk 359),40,22. 1. 2020 11:07
4979,Novela z. o provozu na pozemních komunikacích (snìmovní tisk 359),40,22. 1. 2020 11:08
4980,Novela z. o provozu na pozemních komunikacích (snìmovní tisk 359),40,22. 1. 2020 11:08
4981,Novela z. o provozu na pozemních komunikacích (snìmovní tisk 359),40,22. 1. 2020 11:09
4982,Novela z. o provozu na pozemních komunikacích (snìmovní tisk 374),40,22. 1. 2020 11:37
4983,Novela z. o léèivech - EU (snìmovní tisk 581),40,22. 1. 2020 12:45
4984,Vl.n.z- kterım se mìní nìkteré volební zákony (snìmovní tisk 529),40,22. 1. 2020 14:33
4985,Vl.n.z- kterım se mìní nìkteré volební zákony (snìmovní tisk 529),40,22. 1. 2020 14:33
4986,Vl.n.ú.z. o volebních obvodech pro volby do Senátu (snìmovní tisk 528),40,22. 1. 2020 14:48
4987,Vl.n.ú.z. o volebních obvodech pro volby do Senátu (snìmovní tisk 528),40,22. 1. 2020 15:14
4988,Vl.n.ú.z. o volebních obvodech pro volby do Senátu (snìmovní tisk 528),40,22. 1. 2020 15:15
4989,Vl.n.ú.z. o volebních obvodech pro volby do Senátu (snìmovní tisk 528),40,22. 1. 2020 15:16
4990,Vl.n.ú.z. o volebních obvodech pro volby do Senátu (snìmovní tisk 528),40,22. 1. 2020 15:17
4991,Vl.n.ú.z. o volebních obvodech pro volby do Senátu (snìmovní tisk 528),40,22. 1. 2020 15:18
4992,Vl.n.ú.z. o volebních obvodech pro volby do Senátu (snìmovní tisk 528),40,22. 1. 2020 15:19
4993,Vl.n.ú.z. o volebních obvodech pro volby do Senátu (snìmovní tisk 528),40,22. 1. 2020 15:20
4994,Vl.n.z. o dani z digitálních slueb (snìmovní tisk 658),40,22. 1. 2020 16:47
4995,Vl.n.z. o dani z digitálních slueb (snìmovní tisk 658),40,22. 1. 2020 16:47
4996,Novela z. o ÈNB - EU (snìmovní tisk 532),40,22. 1. 2020 16:49
4997,Písemná interpelace M. Grebeníèka na A. Babiše ve vìci usnesení PS z 6,40,23. 1. 2020 9:09
4998,Písemná interpelace O. Polanského na V. Kremlíka ve vìci vıbìrého øíze,40,23. 1. 2020 9:12
4999,Písemná interpelace O. Polanského na V. Kremlíka ve vìci vıbìrého øíze,40,23. 1. 2020 9:14
5000,Písemná interpelace O. Polanského na V. Kremlíka ve vìci dotovaného jí,40,23. 1. 2020 9:15
5001,Písemná interpelace L. Volného na vládu ÈR ve vìci armádního kapitána,40,23. 1. 2020 9:17
5002,Písemná interpelace L. Volného na vládu ÈR ve vìci armádního kapitána,40,23. 1. 2020 9:21
5003,Písemná interpelace J. Zahradníka na A. Babiše ve vìci energetické bez,40,23. 1. 2020 9:26
5004,Písemná interpelace J. Michálka na A. Babiše ve vìci Mohl byste mi pro,40,23. 1. 2020 9:30
5005,Písemná interpelace J. Michálka na A. Babiše ve vìci Mohl byste mi pro,40,23. 1. 2020 10:06
5006,Písemná interpelace V. Filipa na L. Metnara ve vìci plánovaného nákupu,40,23. 1. 2020 10:42
5007,Návrh Pravidel hospodaøení poslaneckıch klubù pro rok 2020,40,23. 1. 2020 11:05
5008,Zpráva o peticích za období od 1. 1. 2018 do 30. 6. 2018 (snìmovní tisk 266),40,23. 1. 2020 11:17
5009,Zpráva o peticích za období od 1. 7. 2018 do 31. 12. 2018 (snìmovní tisk 392),40,23. 1. 2020 11:29
5010,Zpráva o peticích za období od 1. 1. 2019 do 30. 6. 2019 (snìmovní tisk 614),40,23. 1. 2020 11:41
5011,Zpr.o vyuití doporuèení veøejné ochránkynì práv za rok 2017 (snìmovní tisk 306),40,23. 1. 2020 11:51
5012,Souhrnná zpráva o èinnosti VOP za rok 2018 (snìmovní tisk 444),40,23. 1. 2020 12:52
5013,Poøad schùze,40,24. 1. 2020 9:08
5014,Poøad schùze,40,24. 1. 2020 9:09
5015,Poøad schùze,40,24. 1. 2020 9:10
5016,Poøad schùze,40,24. 1. 2020 9:10
5017,Novela z. o ÈNB - EU (snìmovní tisk 532),40,24. 1. 2020 9:35
5018,Novela z. o ÈNB - EU (snìmovní tisk 532),40,24. 1. 2020 9:36
